SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
61712813,61712813,Groundwater,Bore or Well,AWRC,Carnamah - No 1,No 1,20033475 [WIN_ID]; 2038-3-NE-0025 [AQWAB]; 61712813 [SITE_REF],,50,374134.02,6704320.46,-29.785062858,115.697836146,GDA2020
61712814,61712814,Groundwater,Bore or Well,AWRC,Carnamah - No 2,No 2,20033476 [WIN_ID]; 2038-3-NE-0026 [AQWAB]; 61712814 [SITE_REF],,50,372886.02,6704288.46,-29.785223820,115.684923838,GDA2020
61712815,61712815,Groundwater,Bore or Well,AWRC,Carnamah - 2,2,20033477 [WIN_ID]; 2038-3-NE-0027 [AQWAB]; 61712815 [SITE_REF],,50,378336.02,6700134.46,-29.823252848,115.740826610,GDA2020
61712816,61712816,Groundwater,Bore or Well,AWRC,Carnamah - 3,3,20033478 [WIN_ID]; 2038-3-NE-0028 [AQWAB]; 61712816 [SITE_REF],,50,374822.02,6696639.46,-29.854434921,115.704058688,GDA2020
61712817,61712817,Groundwater,Bore or Well,AWRC,Carnamah - 2,2,20033479 [WIN_ID]; 2038-3-NE-0029 [AQWAB]; 61712817 [SITE_REF],,50,378396.02,6699013.46,-29.833373176,115.741320700,GDA2020
61712818,61712818,Groundwater,Bore or Well,AWRC,Carnamah - Bore,Bore,20033480 [WIN_ID]; 2038-3-NE-0030 [AQWAB]; 61712818 [SITE_REF],,50,377375.02,6695527.46,-29.864724798,115.730356905,GDA2020
61712819,61712819,Groundwater,Bore or Well,AWRC,Carnamah - Bore,Bore,20033489 [WIN_ID]; 2038-3-NE-0039 [AQWAB]; 61712819 [SITE_REF],,50,373549.03,6700804.46,-29.816726359,115.691372474,GDA2020
61712820,61712820,Groundwater,Bore or Well,AWRC,Carnamah - No 1,No 1,20033490 [WIN_ID]; 2038-3-NW-0001 [AQWAB]; 61712820 [SITE_REF],,50,365074.02,6703990.47,-29.787083970,115.604085760,GDA2020
61712821,61712821,Groundwater,Bore or Well,AWRC,Carnamah - No 2,No 2,20033491 [WIN_ID]; 2038-3-NW-0002 [AQWAB]; 61712821 [SITE_REF],,50,366488.02,6704031.46,-29.786867713,115.618716180,GDA2020
61712822,61712822,Groundwater,Bore or Well,AWRC,Carnamah - No 3,No 3,20033492 [WIN_ID]; 2038-3-NW-0003 [AQWAB]; 61712822 [SITE_REF],,50,366691.01,6704535.46,-29.782342414,115.620878174,GDA2020
61712823,61712823,Groundwater,Bore or Well,AWRC,Carnamah - No 4,No 4,20033493 [WIN_ID]; 2038-3-NW-0004 [AQWAB]; 61712823 [SITE_REF],,50,365246.01,6705132.46,-29.776799391,115.606007515,GDA2020
61712824,61712824,Groundwater,Bore or Well,AWRC,Carnamah - 5 849,5 849,20033494 [WIN_ID]; 2038-3-NW-0005 [AQWAB]; 61712824 [SITE_REF],,50,366618.02,6702134.46,-29.803996981,115.619825948,GDA2020
61712825,61712825,Groundwater,Bore or Well,AWRC,Eneabba - 6,6,20033495 [WIN_ID]; 2038-3-NW-0006 [AQWAB]; 61712825 [SITE_REF],,50,360621.02,6701216.47,-29.811616637,115.557669012,GDA2020
61712826,61712826,Groundwater,Bore or Well,AWRC,Eneabba - 7,7,20033496 [WIN_ID]; 2038-3-NW-0007 [AQWAB]; 61712826 [SITE_REF],,50,362755.02,6697920.46,-29.841592563,115.579325901,GDA2020
61712827,61712827,Groundwater,Bore or Well,AWRC,Eneabba - Boase,Boase,20033497 [WIN_ID]; 2038-3-NW-0008 [AQWAB]; 61712827 [SITE_REF],,50,357973.03,6701144.47,-29.811964289,115.530264813,GDA2020
61712828,61712828,Groundwater,Bore or Well,AWRC,Carnamah - Loc 10426 East,Loc 10426 East,20033498 [WIN_ID]; 2038-3-NW-0009 [AQWAB]; 61712828 [SITE_REF],,50,366898.01,6704001.46,-29.787182637,115.622953207,GDA2020
61712829,61712829,Groundwater,Bore or Well,AWRC,Carnamah - 872,872,20033505 [WIN_ID]; 2038-3-NW-0016 [AQWAB]; 61712829 [SITE_REF],,50,366170.02,6704244.46,-29.784911557,115.615453476,GDA2020
61712830,61712830,Groundwater,Bore or Well,AWRC,Carnamah - 850,850,20033506 [WIN_ID]; 2038-3-NW-0017 [AQWAB]; 61712830 [SITE_REF],,50,367004.02,6703616.46,-29.790667637,115.624002092,GDA2020
61712831,61712831,Groundwater,Bore or Well,AWRC,Eneabba - 2496,2496,20033507 [WIN_ID]; 2038-3-NW-0018 [AQWAB]; 61712831 [SITE_REF],,50,363995.02,6701547.46,-29.809006780,115.592616985,GDA2020
61712832,61712832,Groundwater,Bore or Well,AWRC,Eneabba - 2523,2523,20033508 [WIN_ID]; 2038-3-NW-0019 [AQWAB]; 61712832 [SITE_REF],,50,358735.02,6696171.47,-29.856917609,115.537494532,GDA2020
61712833,61712833,Groundwater,Bore or Well,AWRC,Eneabba - 2525,2525,20033509 [WIN_ID]; 2038-3-NW-0020 [AQWAB]; 61712833 [SITE_REF],,50,360305.02,6697308.47,-29.846838710,115.553892135,GDA2020
61712834,61712834,Groundwater,Bore or Well,AWRC,Carnamah - Bore,Bore,20033510 [WIN_ID]; 2038-3-NW-0021 [AQWAB]; 61712834 [SITE_REF],,50,367119.03,6694804.46,-29.870183933,115.624102715,GDA2020
61712835,61712835,Groundwater,Bore or Well,AWRC,Eneabba - No 2,No 2,20033511 [WIN_ID]; 2038-3-NW-0022 [AQWAB]; 61712835 [SITE_REF],,50,355303.03,6699083.46,-29.830248101,115.502365453,GDA2020
61712836,61712836,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20033512 [WIN_ID]; 2038-3-SE-0001 [AQWAB]; 61712836 [SITE_REF],,50,370960.03,6685899.47,-29.950935704,115.662791603,GDA2020
61712837,61712837,Groundwater,Bore or Well,AWRC,Carnamah - Bore,Bore,20033513 [WIN_ID]; 2038-3-SE-0002 [AQWAB]; 61712837 [SITE_REF],,50,369464.03,6692509.46,-29.891140846,115.648098699,GDA2020
61712838,61712838,Groundwater,Bore or Well,AWRC,Eganu - No 1 House,No 1 House,20033514 [WIN_ID]; 2038-3-SE-0003 [AQWAB]; 61712838 [SITE_REF],,50,376690.02,6681415.47,-29.991981243,115.721639550,GDA2020
61712839,61712839,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20033516 [WIN_ID]; 2038-3-SE-0005 [AQWAB]; 61712839 [SITE_REF],,50,375440.02,6685495.47,-29.955043639,115.709159552,GDA2020
61712840,61712840,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20033517 [WIN_ID]; 2038-3-SE-0006 [AQWAB]; 61712840 [SITE_REF],,50,375993.02,6687101.47,-29.940609688,115.715075526,GDA2020
61712841,61712841,Groundwater,Bore or Well,AWRC,Eganu - No 1 Loc 10866,No 1 Loc 10866,20033518 [WIN_ID]; 2038-3-SE-0007 [AQWAB]; 61712841 [SITE_REF],,50,370729.02,6682961.47,-29.977418531,115.660042732,GDA2020
61712842,61712842,Groundwater,Bore or Well,AWRC,Eganu - 2512,2512,20033519 [WIN_ID]; 2038-3-SE-0008 [AQWAB]; 61712842 [SITE_REF],,50,379007.02,6681302.47,-29.993231793,115.745642304,GDA2020
61712843,61712843,Groundwater,Bore or Well,AWRC,Eganu - 2514,2514,20033520 [WIN_ID]; 2038-3-SE-0009 [AQWAB]; 61712843 [SITE_REF],,50,371936.02,6681963.47,-29.986549377,115.672431287,GDA2020
61712844,61712844,Groundwater,Bore or Well,AWRC,Carnamah - 2528,2528,20033521 [WIN_ID]; 2038-3-SE-0010 [AQWAB]; 61712844 [SITE_REF],,50,368255.03,6693765.46,-29.879680090,115.635734898,GDA2020
61712845,61712845,Groundwater,Bore or Well,AWRC,Eganu - 2548,2548,20033522 [WIN_ID]; 2038-3-SE-0011 [AQWAB]; 61712845 [SITE_REF],,50,373493.02,6687104.47,-29.940327562,115.689177219,GDA2020
61712846,61712846,Groundwater,Bore or Well,AWRC,Carnamah - 2552,2552,20033523 [WIN_ID]; 2038-3-SE-0012 [AQWAB]; 61712846 [SITE_REF],,50,378811.02,6692600.46,-29.891276111,115.744891367,GDA2020
61712847,61712847,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20033524 [WIN_ID]; 2038-3-SE-0013 [AQWAB]; 61712847 [SITE_REF],,50,370991.03,6681868.47,-29.987307357,115.662625736,GDA2020
61712848,61712848,Groundwater,Bore or Well,AWRC,Eganu - 50Hp,50Hp,20033525 [WIN_ID]; 2038-3-SE-0014 [AQWAB]; 61712848 [SITE_REF],,50,377155.02,6684461.47,-29.964545722,115.726809836,GDA2020
61712849,61712849,Groundwater,Bore or Well,AWRC,Eganu - No 47,No 47,20033526 [WIN_ID]; 2038-3-SE-0015 [AQWAB]; 61712849 [SITE_REF],,50,377566.02,6684554.47,-29.963747732,115.731079308,GDA2020
61712850,61712850,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20033527 [WIN_ID]; 2038-3-SW-0001 [AQWAB]; 61712850 [SITE_REF],,50,367043.03,6689968.47,-29.913806759,115.622716154,GDA2020
61712851,61712851,Groundwater,Bore or Well,AWRC,Eneabba - Bore,Bore,20033528 [WIN_ID]; 2038-3-SW-0002 [AQWAB]; 61712851 [SITE_REF],,50,360007.03,6691420.48,-29.899925680,115.550039916,GDA2020
61712852,61712852,Groundwater,Bore or Well,AWRC,Eganu - 2516,2516,20033529 [WIN_ID]; 2038-3-SW-0003 [AQWAB]; 61712852 [SITE_REF],,50,360289.03,6682077.48,-29.984248378,115.551739173,GDA2020
61712853,61712853,Groundwater,Bore or Well,AWRC,Eganu - 2517,2517,20033530 [WIN_ID]; 2038-3-SW-0004 [AQWAB]; 61712853 [SITE_REF],,50,363368.03,6683486.48,-29.971883700,115.583828527,GDA2020
61712854,61712854,Groundwater,Bore or Well,AWRC,Eganu - 2518,2518,20033531 [WIN_ID]; 2038-3-SW-0005 [AQWAB]; 61712854 [SITE_REF],,50,359346.03,6685002.48,-29.957751997,115.542351833,GDA2020
61712855,61712855,Groundwater,Bore or Well,AWRC,Eganu - 2519,2519,20033532 [WIN_ID]; 2038-3-SW-0006 [AQWAB]; 61712855 [SITE_REF],,50,359161.03,6685988.48,-29.948835347,115.540565064,GDA2020
61712856,61712856,Groundwater,Bore or Well,AWRC,Warradarge - 2520,2520,20033533 [WIN_ID]; 2038-3-SW-0007 [AQWAB]; 61712856 [SITE_REF],,50,357795.03,6684337.49,-29.963572605,115.526194181,GDA2020
61712857,61712857,Groundwater,Bore or Well,AWRC,Eganu - 2515,2515,20033534 [WIN_ID]; 2038-3-SW-0008 [AQWAB]; 61712857 [SITE_REF],,50,367478.02,6683726.48,-29.970169516,115.626447475,GDA2020
61712858,61712858,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20033535 [WIN_ID]; 2038-3-SW-0009 [AQWAB]; 61712858 [SITE_REF],,50,364862.03,6689622.47,-29.916690476,115.600085363,GDA2020
61712859,61712859,Groundwater,Bore or Well,AWRC,Warradarge - Bore,Bore,20033536 [WIN_ID]; 2038-3-SW-0010 [AQWAB]; 61712859 [SITE_REF],,50,358184.03,6686840.48,-29.941036349,115.530556747,GDA2020
61712860,61712860,Groundwater,Bore or Well,AWRC,Eganu - Bore,Bore,20033537 [WIN_ID]; 2038-3-SW-0011 [AQWAB]; 61712860 [SITE_REF],,50,366215.03,6680731.48,-29.997053196,115.612984563,GDA2020
61712861,61712861,Groundwater,Bore or Well,AWRC,Kadathinni - No 2,No 2,20033554 [WIN_ID]; 2038-4-NE-0017 [AQWAB]; 61712861 [SITE_REF],,50,369362.01,6722286.47,-29.622469180,115.650646813,GDA2020
61712862,61712862,Groundwater,Bore or Well,AWRC,Kadathinni - No 1,No 1,20033555 [WIN_ID]; 2038-4-NE-0018 [AQWAB]; 61712862 [SITE_REF],,50,367808.01,6722242.47,-29.622701975,115.634594087,GDA2020
61712863,61712863,Groundwater,Bore or Well,AWRC,Kadathinni - No 8,No 8,20033556 [WIN_ID]; 2038-4-NE-0019 [AQWAB]; 61712863 [SITE_REF],,50,370148.01,6724392.48,-29.603549745,115.659015081,GDA2020
61712864,61712864,Groundwater,Bore or Well,AWRC,Kadathinni - No 1,No 1,20033558 [WIN_ID]; 2038-4-NE-0021 [AQWAB]; 61712864 [SITE_REF],,50,367824.01,6723774.47,-29.608881068,115.634945633,GDA2020
61712865,61712865,Groundwater,Bore or Well,AWRC,Kadathinni - 863,863,20033610 [WIN_ID]; 2038-4-NE-0073 [AQWAB]; 61712865 [SITE_REF],,50,371098.00,6722286.47,-29.622650332,115.668573780,GDA2020
61712866,61712866,Groundwater,Bore or Well,AWRC,Kadathinni - Bore,Bore,20033622 [WIN_ID]; 2038-4-NW-0007 [AQWAB]; 61712866 [SITE_REF],,50,363811.03,6722277.47,-29.621954904,115.593323992,GDA2020
61712867,61712867,Groundwater,Bore or Well,AWRC,Kadathinni - No 2 (Field No 845).,No 2 (Field No 845).,20033636 [WIN_ID]; 2038-4-NW-0021 [AQWAB]; 61712867 [SITE_REF],,50,363998.03,6722911.47,-29.616255132,115.595334338,GDA2020
61712868,61712868,Groundwater,Bore or Well,AWRC,Kadathinni - 867,867,20033637 [WIN_ID]; 2038-4-NW-0022 [AQWAB]; 61712868 [SITE_REF],,50,359343.05,6724602.48,-29.600480849,115.547487851,GDA2020
61712869,61712869,Groundwater,Bore or Well,AWRC,Kadathinni - 846,846,20033639 [WIN_ID]; 2038-4-NW-0024 [AQWAB]; 61712869 [SITE_REF],,50,362418.03,6723106.47,-29.614322034,115.579044535,GDA2020
61712870,61712870,Groundwater,Bore or Well,AWRC,Carnamah - Bore,Bore,20033640 [WIN_ID]; 2038-4-SE-0001 [AQWAB]; 61712870 [SITE_REF],,50,371928.01,6708968.46,-29.742899534,115.675570382,GDA2020
61712871,61712871,Groundwater,Bore or Well,AWRC,Kadathinni - No 3,No 3,20033652 [WIN_ID]; 2038-4-SE-0013 [AQWAB]; 61712871 [SITE_REF],,50,369403.01,6721744.47,-29.627363754,115.651005042,GDA2020
61712872,61712872,Groundwater,Bore or Well,AWRC,Kadathinni - No 4,No 4,20033653 [WIN_ID]; 2038-4-SE-0014 [AQWAB]; 61712872 [SITE_REF],,50,368880.01,6721160.47,-29.632577917,115.645533496,GDA2020
61712873,61712873,Groundwater,Bore or Well,AWRC,Kadathinni - No 5,No 5,20033654 [WIN_ID]; 2038-4-SE-0015 [AQWAB]; 61712873 [SITE_REF],,50,370759.00,6721385.47,-29.630744585,115.664965849,GDA2020
61712874,61712874,Groundwater,Bore or Well,AWRC,Kadathinni - No 6,No 6,20033655 [WIN_ID]; 2038-4-SE-0016 [AQWAB]; 61712874 [SITE_REF],,50,369891.00,6720439.47,-29.639189464,115.655888279,GDA2020
61712875,61712875,Groundwater,Bore or Well,AWRC,Kadathinni - No 7,No 7,20033656 [WIN_ID]; 2038-4-SE-0017 [AQWAB]; 61712875 [SITE_REF],,50,368899.01,6721506.47,-29.629458100,115.645771490,GDA2020
61712876,61712876,Groundwater,Bore or Well,AWRC,Kadathinni - 861,861,20033662 [WIN_ID]; 2038-4-SE-0023 [AQWAB]; 61712876 [SITE_REF],,50,370079.01,6721990.47,-29.625214997,115.658015561,GDA2020
61712877,61712877,Groundwater,Bore or Well,AWRC,Kadathinni - Bore,Bore,20033667 [WIN_ID]; 2038-4-SW-0002 [AQWAB]; 61712877 [SITE_REF],,50,365935.01,6710898.45,-29.724851812,115.613849324,GDA2020
61712878,61712878,Groundwater,Bore or Well,AWRC,Kadathinni - 843,843,20033668 [WIN_ID]; 2038-4-SW-0003 [AQWAB]; 61712878 [SITE_REF],,50,358488.03,6713735.46,-29.698427727,115.537243566,GDA2020
61712879,61712879,Groundwater,Bore or Well,AWRC,Kadathinni - 842,842,20033669 [WIN_ID]; 2038-4-SW-0004 [AQWAB]; 61712879 [SITE_REF],,50,357007.04,6714226.46,-29.693827958,115.522004169,GDA2020
61712880,61712880,Groundwater,Bore or Well,AWRC,Kadathinni - Loc 10901,Loc 10901,20033670 [WIN_ID]; 2038-4-SW-0005 [AQWAB]; 61712880 [SITE_REF],,50,365706.01,6713067.45,-29.705257556,115.611751472,GDA2020
61712881,61712881,Groundwater,Bore or Well,AWRC,Kadathinni - Loc 10898,Loc 10898,20033671 [WIN_ID]; 2038-4-SW-0006 [AQWAB]; 61712881 [SITE_REF],,50,365938.01,6718394.46,-29.657220300,115.614808403,GDA2020
61712882,61712882,Groundwater,Bore or Well,AWRC,Kadathinni - Loc 10909,Loc 10909,20033672 [WIN_ID]; 2038-4-SW-0007 [AQWAB]; 61712882 [SITE_REF],,50,356729.04,6716554.46,-29.672792583,115.519439452,GDA2020
61712883,61712883,Groundwater,Bore or Well,AWRC,Kadathinni - Bore,Bore,20033673 [WIN_ID]; 2038-4-SW-0008 [AQWAB]; 61712883 [SITE_REF],,50,362711.02,6709495.46,-29.737156716,115.580345349,GDA2020
61712884,61712884,Groundwater,Bore or Well,AWRC,Kadathinni - 844,844,20033674 [WIN_ID]; 2038-4-SW-0009 [AQWAB]; 61712884 [SITE_REF],,50,360673.03,6719241.46,-29.648998971,115.560530964,GDA2020
61712885,61712885,Groundwater,Bore or Well,AWRC,Kadathinni - Bore,Bore,20033675 [WIN_ID]; 2038-4-SW-0010 [AQWAB]; 61712885 [SITE_REF],,50,363028.02,6718476.46,-29.656162937,115.584758933,GDA2020
61712886,61712886,Groundwater,Bore or Well,AWRC,Kadathinni - Dookanooka No 1,Dookanooka No 1,20033676 [WIN_ID]; 2038-4-SW-0011 [AQWAB]; 61712886 [SITE_REF],,50,367036.01,6719949.46,-29.643308342,115.626341269,GDA2020
6171297,6171297,Surface (other),Sampling location,AWRC,Warradarge Creek - Unnamed,Unnamed,23030767 [WIN_ID]; 6171297 [SITE_REF]; HR-09 [TEXT_REF],HR-09,50,353377.15,6714273.11,-29.692983208,115.484502261,GDA2020
6171303,6171303,Surface (other),Sampling location,AWRC,Eneabba Creek - Carnamah Eneabba Rd,Carnamah Eneabba Rd,23030773 [WIN_ID]; 6171303 [SITE_REF]; IL-06 [TEXT_REF],IL-06,50,338809.26,6702940.28,-29.793410236,115.332287446,GDA2020
61714571,61714571,Groundwater,Sampling location,AWRC,Eneabba - No1 Soak,No1 Soak,1938-2-NE-0009 [AQWAB]; 20007696 [WIN_ID]; 61714571 [SITE_REF],,50,345496.97,6695465.47,-29.861697566,115.400383061,GDA2020
61714703,61714703,Groundwater,Sampling location,AWRC,Eganu - No3,No3,20032782 [WIN_ID]; 2037-1-NW-0008 [AQWAB]; 61714703 [SITE_REF],,50,380269.02,6675548.47,-30.045271028,115.758076266,GDA2020
61714704,61714704,Groundwater,Sampling location,AWRC,Eganu - No4,No4,20032783 [WIN_ID]; 2037-1-NW-0009 [AQWAB]; 61714704 [SITE_REF],,50,380086.02,6675955.47,-30.041580965,115.756224332,GDA2020
61714748,61714748,Groundwater,Sampling location,AWRC,Carnamah - No 11,No 11,20033458 [WIN_ID]; 2038-3-NE-0008 [AQWAB]; 61714748 [SITE_REF],,50,378390.02,6702150.46,-29.805068420,115.741613171,GDA2020
61714749,61714749,Groundwater,Sampling location,AWRC,Carnamah - No 10 10195,No 10 10195,20033466 [WIN_ID]; 2038-3-NE-0016 [AQWAB]; 61714749 [SITE_REF],,50,377983.02,6701653.46,-29.809512537,115.737346178,GDA2020
61714750,61714750,Groundwater,Sampling location,AWRC,Carnamah - 869,869,20033488 [WIN_ID]; 2038-3-NE-0038 [AQWAB]; 61714750 [SITE_REF],,50,374510.02,6705305.47,-29.776213839,115.701839916,GDA2020
61714825,61714825,Groundwater,Sampling location,AWRC,Eneabba - Spring,Spring,1938-2-NE-0016 [AQWAB]; 20007703 [WIN_ID]; 61714825 [SITE_REF],,50,346194.01,6703449.45,-29.789758501,115.408739062,GDA2020
61714924,61714924,Groundwater,Unknown,AWRC,Warradarge - Bore,Bore,1937-1-NE-0002 [AQWAB]; 20007323 [WIN_ID]; 61714924 [SITE_REF],,50,345658.07,6666651.49,-30.121651312,115.397880877,GDA2020
61714925,61714925,Groundwater,Unknown,AWRC,Warradarge - Bore,Bore,1937-1-NE-0003 [AQWAB]; 20007324 [WIN_ID]; 61714925 [SITE_REF],,50,354600.08,6667437.48,-30.115660058,115.490781847,GDA2020
61714926,61714926,Groundwater,Unknown,AWRC,Warradarge - Bore,Bore,1937-1-NE-0006 [AQWAB]; 20007327 [WIN_ID]; 61714926 [SITE_REF],,50,351240.07,6667059.49,-30.118664702,115.455863135,GDA2020
61714960,61714960,Groundwater,Unknown,AWRC,Arrowsmith East - Bore,Bore,1938-1-SW-0001 [AQWAB]; 20007665 [WIN_ID]; 61714960 [SITE_REF],,50,333523.06,6719761.49,-29.640966409,115.280204965,GDA2020
61714961,61714961,Groundwater,Unknown,AWRC,Arrowsmith East - No2 West,No2 West,1938-1-SW-0015 [AQWAB]; 20007679 [WIN_ID]; 61714961 [SITE_REF],,50,331338.06,6716959.49,-29.665948351,115.257205805,GDA2020
61714962,61714962,Groundwater,Unknown,AWRC,Arrowsmith East - No2,No2,1938-1-SW-0017 [AQWAB]; 20007681 [WIN_ID]; 61714962 [SITE_REF],,50,336744.05,6712198.49,-29.709620539,115.312328085,GDA2020
61714963,61714963,Groundwater,Unknown,AWRC,Eneabba - South,South,1938-2-NE-0011 [AQWAB]; 20007698 [WIN_ID]; 61714963 [SITE_REF],,50,348643.00,6698532.47,-29.834419492,115.433376684,GDA2020
61714964,61714964,Groundwater,Unknown,AWRC,Eneabba - No1 Well (North),No1 Well (North),1938-2-NE-0013 [AQWAB]; 20007700 [WIN_ID]; 61714964 [SITE_REF],,50,348517.00,6700829.45,-29.813681869,115.432396436,GDA2020
61714965,61714965,Groundwater,Unknown,AWRC,Eneabba - Bore,Bore,1938-2-NE-0017 [AQWAB]; 20007704 [WIN_ID]; 61714965 [SITE_REF],,50,350407.01,6698791.46,-29.832298217,115.451665501,GDA2020
61714966,61714966,Groundwater,Unknown,AWRC,Eneabba - Noingara No2,Noingara No2,1938-2-NW-0018 [AQWAB]; 20007732 [WIN_ID]; 61714966 [SITE_REF],,50,331092.06,6700570.49,-29.813756110,115.252102220,GDA2020
61714967,61714967,Groundwater,Unknown,AWRC,Eneabba - Tarra Tarra No 1,Tarra Tarra No 1,1938-2-NW-0021 [AQWAB]; 20007735 [WIN_ID]; 61714967 [SITE_REF],,50,331880.05,6702935.49,-29.792529739,115.260622658,GDA2020
61714968,61714968,Groundwater,Unknown,AWRC,Eneabba - OConnors,OConnors,1938-2-NW-0023 [AQWAB]; 20007737 [WIN_ID]; 61714968 [SITE_REF],,50,338567.02,6703365.49,-29.789542761,115.329845789,GDA2020
61714969,61714969,Groundwater,Unknown,AWRC,Eneabba - Windee Park No1,Windee Park No1,1938-2-NW-0025 [AQWAB]; 20007739 [WIN_ID]; 61714969 [SITE_REF],,50,340416.01,6702148.49,-29.800761707,115.348788153,GDA2020
61714970,61714970,Groundwater,Unknown,AWRC,Eneabba - School No1,School No1,1938-2-NW-0032 [AQWAB]; 20007746 [WIN_ID]; 61714970 [SITE_REF],,50,332628.05,6699936.49,-29.819684520,115.267892362,GDA2020
61714971,61714971,Groundwater,Unknown,AWRC,Eneabba - Sasse,Sasse,1938-2-NW-0045 [AQWAB]; 20007759 [WIN_ID]; 61714971 [SITE_REF],,50,331906.05,6702294.49,-29.798315558,115.260791545,GDA2020
61714972,61714972,Groundwater,Unknown,AWRC,Warradarge - Bore,Bore,1938-2-SE-0002 [AQWAB]; 20007776 [WIN_ID]; 61714972 [SITE_REF],,50,344560.98,6684299.50,-29.962309734,115.389074891,GDA2020
61714973,61714973,Groundwater,Unknown,AWRC,Eneabba - Bore,Bore,1938-2-SE-0003 [AQWAB]; 20007777 [WIN_ID]; 61714973 [SITE_REF],,50,343386.95,6689423.49,-29.915936574,115.377662049,GDA2020
61714974,61714974,Groundwater,Unknown,AWRC,Eneabba - Bore,Bore,1938-2-SE-0004 [AQWAB]; 20007778 [WIN_ID]; 61714974 [SITE_REF],,50,347031.98,6689938.50,-29.911749643,115.415481854,GDA2020
61714978,61714978,Groundwater,Unknown,AWRC,Eneabba - Tarra-Tarra No3,Tarra-Tarra No3,1938-3-NE-0005 [AQWAB]; 20007809 [WIN_ID]; 61714978 [SITE_REF],,50,330361.06,6703501.49,-29.787216349,115.245002295,GDA2020
61716210,61716210,Groundwater,Unknown,AWRC,Eganu - Wilcox,Wilcox,20032780 [WIN_ID]; 2037-1-NW-0006 [AQWAB]; 61716210 [SITE_REF],,50,382466.02,6672778.46,-30.070476513,115.780554226,GDA2020
61716211,61716211,Groundwater,Unknown,AWRC,Eganu - Bore,Bore,20032781 [WIN_ID]; 2037-1-NW-0007 [AQWAB]; 61716211 [SITE_REF],,50,382902.02,6667269.46,-30.120223027,115.784469039,GDA2020
61716287,61716287,Groundwater,Unknown,AWRC,Eganu - Bore,Bore,20033430 [WIN_ID]; 2038-2-SW-0002 [AQWAB]; 61716287 [SITE_REF],,50,386094.02,6690245.47,-29.913220762,115.820054428,GDA2020
61716288,61716288,Groundwater,Unknown,AWRC,Eganu - Bore,Bore,20033431 [WIN_ID]; 2038-2-SW-0003 [AQWAB]; 61716288 [SITE_REF],,50,387563.01,6689342.47,-29.921503641,115.835174174,GDA2020
61716289,61716289,Groundwater,Unknown,AWRC,Eganu - Bore,Bore,20033433 [WIN_ID]; 2038-2-SW-0005 [AQWAB]; 61716289 [SITE_REF],,50,387670.01,6687528.47,-29.937880862,115.836092006,GDA2020
61716290,61716290,Groundwater,Unknown,AWRC,Eganu - Eganu No 1,Eganu No 1,20033441 [WIN_ID]; 2038-2-SW-0013 [AQWAB]; 61716290 [SITE_REF],,50,386874.01,6682459.47,-29.983544201,115.827308850,GDA2020
61716291,61716291,Groundwater,Unknown,AWRC,Carnamah - Bore,Bore,20033452 [WIN_ID]; 2038-3-NE-0002 [AQWAB]; 61716291 [SITE_REF],,50,369899.01,6704107.47,-29.786545914,115.654006505,GDA2020
61716292,61716292,Groundwater,Unknown,AWRC,Carnamah - Bore,Bore,20033453 [WIN_ID]; 2038-3-NE-0003 [AQWAB]; 61716292 [SITE_REF],,50,369141.01,6703561.46,-29.791392074,115.646099938,GDA2020
61716293,61716293,Groundwater,Unknown,AWRC,Carnamah - Bore,Bore,20033454 [WIN_ID]; 2038-3-NE-0004 [AQWAB]; 61716293 [SITE_REF],,50,370501.02,6702603.46,-29.800178936,115.660052559,GDA2020
61716294,61716294,Groundwater,Unknown,AWRC,Carnamah - No 1,No 1,20033474 [WIN_ID]; 2038-3-NE-0024 [AQWAB]; 61716294 [SITE_REF],,50,373775.01,6707395.47,-29.757281819,115.694482685,GDA2020
61716295,61716295,Groundwater,Unknown,AWRC,Carnamah - 851B,851B,20033482 [WIN_ID]; 2038-3-NE-0032 [AQWAB]; 61716295 [SITE_REF],,50,368092.02,6701572.46,-29.809225916,115.635005724,GDA2020
61716296,61716296,Groundwater,Unknown,AWRC,Eganu - North (2),North (2),20033515 [WIN_ID]; 2038-3-SE-0004 [AQWAB]; 61716296 [SITE_REF],,50,375480.02,6683051.47,-29.977098328,115.709289009,GDA2020
61716297,61716297,Groundwater,Unknown,AWRC,Kadathinni - 862,862,20033609 [WIN_ID]; 2038-4-NE-0072 [AQWAB]; 61716297 [SITE_REF],,50,369225.01,6724541.48,-29.602108729,115.649503372,GDA2020
